sex,race,age_group,county,crime_class,relinst,days_court,days_newsent,days_tech,days_other,release_year,release_month
Male,Black,35-44,Macon,Public Order,Southwestern Illinois,,,,,2024,2024-02-01
Female,White,35-44,Cook,Property,Logan,,,,,2024,2024-04-01
Female,White,30-34,Fayette,Drug,Logan,,,,,2024,2024-05-01
Male,White,30-34,Christian,Property,Centralia,,,,,2024,2024-04-01
Male,White,45-54,Madison,Property,Lincoln,,,,,2024,2024-05-01
Female,White,35-44,Crawford,Drug,Logan,,,,,2024,2024-03-01
Male,White,65-74,Macon,Drug,Lincoln,,,,,2024,2024-04-01
Male,Hispanic,30-34,Cook,Person,Stateville,,,,,2024,2024-03-01
Male,Black,55-64,Cook,Person,Big Muddy River,,,,,2023,2023-09-01
Male,White,45-54,Shelby,Public Order,Jacksonville,,,,,2023,2023-10-01
Male,Hispanic,35-44,Kankakee,Drug,Jacksonville,,,,,2023,2023-10-01
Male,Black,30-34,Cook,Public Order,Danville,,,,,2023,2023-07-01
Male,Hispanic,25-29,Cook,Public Order,Danville,,,,,2023,2023-10-01
Male,Black,35-44,Cook,Drug,Illinois River,,,,,2023,2023-10-01
Male,Black,35-44,Douglas,Drug,Jacksonville,,,,,2023,2023-09-01
Male,Black,55-64,Cook,Public Order,Stateville,,,,,2023,2023-06-01
Male,Black,30-34,Cook,Public Order,Vandalia,,,,,2023,2023-01-01
Male,Black,20-24,Cook,Public Order,Stateville,,,,,2024,2024-09-01
Male,White,30-34,Cook,Person,Centralia,,,,,2024,2024-02-01
Male,White,55-64,Cook,Person,Graham,,,,,2024,2024-04-01
Male,Black,45-54,Ogle,Person,Danville,,,,,2024,2024-03-01
Female,White,45-54,Rock Island,Property,Decatur,,,,,2024,2024-01-01
Male,White,35-44,Fayette,Person,Graham,,,,,2024,2024-01-01
Male,Black,55-64,Macon,Property,Sheridan,,,,,2024,2024-02-01
Male,Black,20-24,St. Clair,Public Order,Shawnee,,,,,2024,2024-02-01
Male,Black,45-54,Cook,Drug,Stateville,,,,,2023,2023-10-01
Male,White,45-54,Vermilion,Drug,Jacksonville,,,,,2023,2023-10-01
Male,Black,45-54,Cook,Drug,Vandalia,,,,,2023,2023-12-01
Male,Black,30-34,Cook,Person,Pinckneyville,,,,,2023,2023-08-01
Male,Black,30-34,Cook,Public Order,Shawnee,,,,,2023,2023-09-01
Male,Hispanic,45-54,DeKalb,Person,Taylorville,,,,,2023,2023-07-01
Male,White,35-44,Peoria,Person,Jacksonville,,,,,2023,2023-12-01
Male,White,55-64,Stephenson,Person,Lincoln,,,,,2023,2023-11-01
Male,Other,20-24,Cook,Drug,Stateville,,,,,2023,2023-07-01
Male,White,35-44,Logan,Public Order,Taylorville,,,89.0,,2023,2023-05-01
Male,Black,30-34,Lake,Person,Western Illinois,129.0,,515.0,,2022,2022-07-01
Male,White,35-44,Pike,Drug,Vandalia,898.0,,,,2022,2022-12-01
Female,White,45-54,Knox,Property,Decatur,,,427.0,,2022,2022-07-01
Male,Black,20-24,Cook,Public Order,Robinson,1242.0,,46.0,,2022,2022-07-01
Male,Black,20-24,Cook,Public Order,Stateville,,,373.0,,2022,2022-07-01
Male,Black,20-24,Cook,Public Order,Stateville,489.0,,221.0,,2022,2022-04-01
Male,Black,35-44,Cook,Person,Hill,661.0,,,,2021,2021-08-01
Male,Black,45-54,Cook,Drug,Stateville,,,207.0,,2021,2021-05-01
Male,Black,45-54,Cook,Person,Western Illinois,329.0,,,,2020,2020-09-01
Male,White,45-54,Coles,Public Order,Lawrence,990.0,,,,2020,2020-08-01
Male,White,25-29,LaSalle,Drug,Sheridan,722.0,,,,2020,2020-06-01
Male,Black,25-29,Cook,Person,Sheridan,500.0,,,,2020,2020-02-01
Male,Black,25-29,Will,Property,Stateville,784.0,,,,2020,2020-03-01
Male,Black,20-24,Livingston,Person,Shawnee,1270.0,,952.0,,2020,2020-03-01
Male,Black,20-24,Cook,Person,Stateville,472.0,,17.0,,2020,2020-02-01
Male,Black,45-54,Cook,Person,Lawrence,1098.0,,,,2019,2019-07-01
Male,White,55-64,Champaign,Property,Western Illinois,315.0,,,,2023,2023-06-01
Male,White,55-64,Coles,Drug,Graham,,,546.0,,2022,2022-12-01
Male,Black,20-24,Cook,Property,Stateville,816.0,,,,2022,2022-05-01
Male,White,35-44,Lake,Public Order,Vienna,800.0,,,,2021,2021-08-01
Male,Black,30-34,Macon,Public Order,Graham,,308.0,1041.0,,2021,2021-11-01
Male,White,20-24,Jasper,Person,Vandalia,1023.0,,1275.0,,2021,2021-08-01
Male,Black,20-24,Cook,Public Order,Stateville,362.0,,,,2021,2021-07-01
Male,White,35-44,Pike,Drug,Graham,,,385.0,,2021,2021-02-01
Male,Black,30-34,Cook,Drug,Vandalia,798.0,,,,2020,2020-02-01
Male,Black,35-44,Lake,Property,Sheridan,,,212.0,,2025,2025-05-01
Male,Black,35-44,St. Clair,Public Order,Big Muddy River,,,,,2023,2023-01-01
Male,Other,35-44,Champaign,Property,Lincoln,,,,,2023,2023-02-01
Female,Hispanic,35-44,DuPage,Property,Logan,,,,,2023,2023-02-01
Male,White,20-24,McLean,Public Order,Illinois River,,,,,2022,2022-07-01
Male,White,30-34,Perry,Drug,Crossroads Male ATC,,,,,2022,2022-01-01
Male,Black,55-64,Cook,Drug,Other,,,,,2022,2022-07-01
Male,Black,35-44,Cook,Public Order,Western Illinois,,,,,2022,2022-09-01
Male,Black,30-34,Cook,Drug,Stateville,,,,,2022,2022-04-01
Male,Black,45-54,Cook,Drug,Stateville,,,,,2022,2022-05-01
Male,Black,45-54,Cook,Public Order,Jacksonville,,,,,2022,2022-06-01
Male,White,35-44,St. Clair,Person,Peoria ATC,,,,,2022,2022-01-01
Male,White,45-54,Lawrence,Person,Robinson,,,,,2022,2022-03-01
Male,Black,45-54,Cook,Public Order,Lawrence,,,,,2021,2021-10-01
Male,Black,35-44,Williamson,Drug,Vienna,,,,,2021,2021-08-01
Male,Black,35-44,Cook,Public Order,Stateville,,,,,2021,2021-08-01
Male,White,30-34,Franklin,Person,Lincoln,,,,,2021,2021-11-01
Male,Black,35-44,Lake,Drug,Sheridan,,,,,2021,2021-01-01
Male,Black,30-34,Peoria,Public Order,Centralia,,,,,2021,2021-01-01
Male,White,30-34,Lake,Drug,Crossroads Male ATC,,,,,2021,2021-04-01
Male,White,45-54,Saline,Public Order,Pinckneyville,,,,,2020,2020-10-01
Male,Black,65-74,Cook,Person,Menard,,,,,2020,2020-07-01
Male,Asian,25-29,Winnebago,Public Order,Sheridan,,,,,2020,2020-07-01
Male,White,45-54,Montgomery,Drug,Southwestern Illinois,,,,,2020,2020-07-01
Male,Black,25-29,Tazewell,Person,Sheridan,,,,,2020,2020-04-01
Male,Black,35-44,Cook,Property,Dixon,,,,,2020,2020-03-01
Male,Hispanic,45-54,Kane,Person,North Lawndale ATC,,,,,2025,2025-08-01
Male,Black,30-34,Cook,Public Order,Other,,,,,2025,2025-11-01
Male,Black,45-54,Cook,Public Order,Vandalia,,,,,2025,2025-10-01
Male,Hispanic,35-44,Cook,Public Order,Graham,,,,,2025,2025-02-01
Male,Hispanic,35-44,Cook,Drug,Western Illinois,,,,,2025,2025-02-01
Male,Black,35-44,Macon,Public Order,North Lawndale ATC,,,,,2025,2025-04-01
Male,Black,18-19,Cook,Public Order,Vienna,663.0,,,,2024,2024-02-01
Male,Black,30-34,Winnebago,Person,Centralia,,,501.0,,2023,2023-04-01
Male,White,20-24,McLean,Public Order,Illinois River,2012.0,,,,2019,2019-10-01
Male,Black,25-29,Cook,Person,Pinckneyville,1378.0,,2211.0,,2019,2019-07-01
Male,Black,20-24,Cook,Public Order,Shawnee,1540.0,,,,2020,2020-01-01
Male,White,45-54,Franklin,Person,Shawnee,,,931.0,,2019,2019-09-01
Male,Black,25-29,Champaign,Public Order,Lawrence,,,139.0,,2019,2019-03-01
Male,White,25-29,Boone,Property,Shawnee,714.0,1550.0,333.0,,2019,2019-04-01
Male,Hispanic,35-44,Cook,Person,Sheridan,841.0,,498.0,,2019,2019-05-01
Male,White,30-34,Kankakee,Person,Lawrence,,,490.0,,2019,2019-08-01
Female,Black,55-64,Winnebago,Property,Decatur,1244.0,,,,2019,2019-08-01
Male,White,20-24,Knox,Property,Stateville,,,216.0,,2019,2019-02-01
Male,White,25-29,Adams,Person,Graham,896.0,,1673.0,,2019,2019-11-01
Male,Hispanic,35-44,Ogle,Property,Sheridan,1417.0,,545.0,,2018,2018-08-01
Male,Black,25-29,Cook,Person,Western Illinois,1096.0,,167.0,,2018,2018-12-01
Male,Black,25-29,Lake,Drug,Lincoln,2534.0,301.0,,,2018,2018-03-01
Male,White,45-54,Lake,Property,Lincoln,737.0,,1255.0,,2018,2018-08-01
Male,Black,25-29,Cook,Person,Stateville,,,193.0,,2025,2025-04-01
Male,White,30-34,Jersey,Drug,Western Illinois,,,134.0,,2024,2024-04-01
Male,Hispanic,30-34,Will,Property,Stateville,512.0,,,,2023,2023-10-01
Male,Black,30-34,Cook,Person,Stateville,,,434.0,,2020,2020-05-01
Male,White,25-29,Rock Island,Drug,Robinson,,,574.0,,2019,2019-09-01
Male,White,30-34,Adams,Drug,Dixon,,,,,2025,2025-11-01
Male,White,30-34,Logan,Drug,Crossroads Male ATC,,,,,2025,2025-10-01
Male,White,35-44,Clark,Public Order,Menard,,,,,2025,2025-05-01
Female,White,25-29,Clinton,Drug,Logan,,,,,2025,2025-06-01
Female,Hispanic,30-34,Cook,Person,Logan,,,,,2025,2025-02-01
Male,White,35-44,Jersey,Drug,Graham,,,,,2025,2025-05-01
Male,Black,30-34,Cook,Drug,Pinckneyville,,,,,2025,2025-07-01
Female,White,25-29,Marion,Drug,Logan,,,,,2025,2025-03-01
Male,White,25-29,De Witt,Public Order,Lincoln,,,,,2025,2025-10-01
Female,Black,30-34,Cook,Person,Logan,,,,,2025,2025-08-01
Male,Black,55-64,Cook,Person,Lincoln,,,,,2024,2024-06-01
Male,White,35-44,DuPage,Public Order,Vienna,,,,,2024,2024-05-01
Male,Black,25-29,Will,Public Order,Jacksonville,,,,,2024,2024-06-01
Male,Black,25-29,Cook,Public Order,Shawnee,,,,,2024,2024-03-01
Male,White,55-64,McLean,Person,Sheridan,,,,,2024,2024-03-01
Male,White,20-24,Whiteside,Public Order,Big Muddy River,,,,,2024,2024-03-01
Male,White,25-29,Vermilion,Public Order,Pinckneyville,,,,,2024,2024-03-01
Male,White,20-24,Schuyler,Drug,Vandalia,,,,,2024,2024-01-01
Male,White,35-44,Will,Property,Stateville,,,,,2024,2024-02-01
Male,Hispanic,35-44,McHenry,Drug,Vienna,,,,,2024,2024-06-01
Male,Black,65-74,Cook,Drug,Stateville,,,,,2023,2023-09-01
Male,White,35-44,Cook,Public Order,Other,,,,,2023,2023-11-01
Male,Black,35-44,Lake,Property,Centralia,,,,,2023,2023-11-01
Male,Black,30-34,Cook,Public Order,Stateville,,,,,2023,2023-08-01
Male,White,35-44,Madison,Person,Jacksonville,,,,,2023,2023-07-01
Male,White,35-44,Saline,Person,Vienna,,,,,2023,2023-10-01
Male,Black,45-54,Kendall,Public Order,Vandalia,,,,,2023,2023-07-01
Male,Black,20-24,Cook,Person,Vandalia,,,,,2023,2023-08-01
Male,Other,35-44,Cook,Public Order,Stateville,,,,,2023,2023-07-01
Male,Black,20-24,Peoria,Person,Stateville,,,,,2023,2023-10-01
Male,Black,55-64,Cook,Public Order,Stateville,,,,,2023,2023-11-01
Female,Bi-Racial,25-29,Cook,Drug,Decatur,,,,,2020,2020-02-01
Male,White,35-44,Vermilion,Drug,Jacksonville,,,,,2020,2020-04-01
Male,Black,65-74,Cook,Public Order,Stateville,,,,,2020,2020-04-01
Male,Black,35-44,St. Clair,Person,Big Muddy River,,,,,2019,2019-02-01
Male,White,55-64,Jersey,Person,Big Muddy River,,,,,2019,2019-09-01
Male,Black,35-44,Cook,Public Order,East Moline,,,,,2019,2019-11-01
Male,Black,25-29,Cook,Property,Pontiac,,,,,2019,2019-03-01
Male,Hispanic,25-29,Cook,Person,Vienna,,,,,2019,2019-02-01
Male,Black,55-64,Cook,Drug,Crossroads Male ATC,,,,,2019,2019-01-01
Male,Black,45-54,St. Clair,Person,Hill,,,,,2019,2019-07-01
Male,Black,30-34,Cook,Public Order,Stateville,,,,,2019,2019-05-01
Male,Black,25-29,Cook,Person,Dixon,,,,,2019,2019-05-01
Male,White,20-24,Monroe,Drug,Menard,,,,,2019,2019-06-01
Male,White,25-29,Champaign,Property,Jacksonville,,,,,2019,2019-01-01
Male,Black,25-29,Cook,Public Order,Jacksonville,,,,,2019,2019-07-01
Male,Black,25-29,Cook,Person,Stateville,,,,,2019,2019-12-01
Male,Black,35-44,Cook,Drug,Pinckneyville,,,,,2018,2018-03-01
Male,Black,45-54,St. Clair,Property,Menard,,,,,2018,2018-09-01
Male,Black,35-44,Cook,Property,Stateville,,,,,2018,2018-01-01
Male,Black,35-44,Cook,Person,Dixon,,,,,2018,2018-11-01
Male,Black,35-44,Will,Drug,Sheridan,,,,,2018,2018-08-01
Male,White,35-44,Adams,Drug,Graham,,,,,2018,2018-12-01
Male,Black,35-44,Cook,Public Order,Pinckneyville,,,,,2018,2018-04-01
Male,Hispanic,35-44,Cook,Person,Pontiac,,,,,2018,2018-05-01
Male,Black,30-34,Cook,Public Order,Stateville,,,,,2018,2018-08-01
Male,Black,45-54,Kankakee,Public Order,Shawnee,1643.0,,,,2018,2018-01-01
Male,Hispanic,30-34,Cook,Drug,Sheridan,2341.0,,,,2018,2018-02-01
Male,White,35-44,Henry,Person,Vienna,,644.0,,,2018,2018-06-01
Female,White,30-34,McHenry,Property,Logan,2802.0,,2829.0,,2018,2018-03-01
Male,Hispanic,25-29,Cook,Person,Vienna,,,417.0,,2021,2021-10-01
Male,Black,30-34,Macon,Person,Graham,,611.0,1164.0,,2021,2021-07-01
Male,Black,35-44,Cook,Property,Stateville,525.0,,,,2021,2021-04-01
Male,Black,20-24,Lake,Property,Stateville,715.0,,1554.0,,2021,2021-03-01
Male,Black,18-19,Cook,Public Order,Stateville,442.0,,1478.0,,2021,2021-02-01
Male,Black,25-29,McLean,Public Order,Stateville,428.0,,,,2020,2020-09-01
Male,Black,25-29,Macon,Person,Shawnee,1180.0,288.0,1731.0,,2020,2020-07-01
Male,Black,45-54,Cook,Property,Western Illinois,713.0,,286.0,,2019,2019-11-01
Male,Black,45-54,Lake,Property,Vandalia,524.0,,979.0,,2020,2020-04-01
Male,Black,35-44,Cook,Person,Shawnee,1702.0,,,,2020,2020-04-01
Male,Black,30-34,Champaign,Person,Lawrence,,,730.0,,2018,2018-01-01
Female,Black,25-29,Marion,Property,Logan,,,178.0,,2022,2022-05-01
Male,White,35-44,Cook,Person,Taylorville,,,573.0,,2021,2021-03-01
Male,Black,25-29,St. Clair,Person,Menard,,353.0,,,2021,2021-04-01
Male,Black,55-64,Cook,Person,Robinson,,,76.0,,2020,2020-11-01
Male,Black,25-29,Cook,Drug,Illinois River,1371.0,,415.0,,2020,2020-10-01
Male,Black,20-24,Cook,Drug,Stateville,,,,,2018,2018-01-01
Male,Black,30-34,Cook,Drug,Graham,,,,,2018,2018-06-01
Male,Black,35-44,Cook,Person,Centralia,,,,,2018,2018-05-01
Male,Black,25-29,Madison,Person,Southwestern Illinois,,,,,2018,2018-10-01
Male,White,35-44,Madison,Property,Graham,,,,,2018,2018-08-01
Male,Black,20-24,Will,Property,Sheridan,,,,,2018,2018-07-01
Male,Black,25-29,Will,Property,Illinois River,,,,,2018,2018-09-01
Male,White,25-29,DuPage,Property,Stateville,,,,,2018,2018-06-01
Male,Hispanic,20-24,Cook,Person,Pontiac,,,,,2018,2018-11-01
Female,Hispanic,30-34,Cook,Drug,Logan,,,,,2018,2018-11-01
Male,Black,30-34,Cook,Public Order,Lincoln,,,,,2022,2022-02-01
Male,Hispanic,30-34,Winnebago,Person,Lincoln,,,,,2022,2022-04-01
Male,White,30-34,McHenry,Person,East Moline,,,,,2021,2021-01-01
Male,White,45-54,Cook,Public Order,East Moline,,,,,2021,2021-02-01
Male,Black,35-44,Sangamon,Public Order,Vandalia,,,,,2020,2020-09-01
Male,White,35-44,Macon,Public Order,Danville,,,,,2020,2020-07-01
Male,Hispanic,20-24,Cook,Person,Stateville,,,,,2020,2020-08-01
Male,Black,20-24,Champaign,Person,Illinois River,,,,,2020,2020-07-01
Male,Black,25-29,Will,Public Order,Crossroads Male ATC,,,,,2020,2020-07-01
Male,White,30-34,Tazewell,Person,Dixon,,,,,2020,2020-09-01
Male,Black,25-29,Cook,Public Order,Western Illinois,,,,,2020,2020-12-01
Male,Black,55-64,Cook,Person,Lincoln,,,,,2020,2020-03-01
Male,Black,25-29,Cook,Public Order,Vandalia,,,,,2020,2020-01-01
Male,Black,25-29,Cook,Person,Vienna,,,,,2020,2020-01-01
Male,Hispanic,45-54,Cook,Drug,Jacksonville,,,,,2019,2019-10-01
Male,White,35-44,Effingham,Drug,Pinckneyville,,,,,2025,2025-06-01
Male,Black,30-34,Peoria,Property,Lincoln,,,,,2025,2025-08-01
Male,Black,30-34,Champaign,Public Order,Jacksonville,,,,,2025,2025-09-01
Male,Black,55-64,Woodford,Drug,Peoria ATC,,,,,2025,2025-06-01
Male,Black,20-24,Cook,Person,Menard,,,743.0,,2020,2020-02-01
Male,Black,35-44,Cook,Person,Dixon,,,734.0,,2019,2019-11-01
Male,Black,35-44,Sangamon,Public Order,Stateville,,,81.0,,2024,2024-01-01
Female,Black,35-44,Cook,Person,Logan,,,235.0,,2024,2024-03-01
Male,Black,20-24,DuPage,Public Order,Other,10.0,,,,2024,2024-12-01
Male,White,55-64,Lawrence,Property,Graham,,,35.0,,2023,2023-11-01
Male,Black,20-24,Cook,Person,Centralia,,,140.0,,2023,2023-07-01
Male,Black,25-29,Cook,Public Order,Western Illinois,,,419.0,,2023,2023-09-01
Male,Black,35-44,Kane,Public Order,Illinois River,,528.0,,,2023,2023-01-01
Male,Black,35-44,DuPage,Property,Pinckneyville,483.0,,170.0,,2022,2022-05-01
Male,White,65-74,Kane,Person,Hill,,,464.0,,2022,2022-04-01
Male,Hispanic,35-44,Cook,Property,Lincoln,,,78.0,,2024,2024-08-01
Male,Black,65-74,Cook,Person,Joliet Treatment Center,,,171.0,,2024,2024-08-01
Male,Hispanic,35-44,Cook,Person,Menard,,,336.0,,2024,2024-08-01
Male,Black,30-34,Cook,Person,Dixon,1666.0,,,,2020,2020-02-01
Male,Black,20-24,Rock Island,Public Order,Big Muddy River,,,404.0,,2024,2024-05-01
Male,Black,35-44,Cook,Property,Stateville,57.0,,,,2023,2023-12-01
Male,White,45-54,Cook,Property,Danville,748.0,,36.0,,2023,2023-03-01
Male,Black,35-44,Macon,Drug,Illinois River,,383.0,,,2022,2022-01-01
Male,White,25-29,Lake,Property,Centralia,617.0,,214.0,,2022,2022-01-01
Male,White,45-54,St. Clair,Property,Big Muddy River,,,360.0,,2024,2024-05-01
Male,Black,30-34,Adams,Person,Menard,,,254.0,,2024,2024-07-01
Male,Black,30-34,Cook,Public Order,Stateville,,,215.0,,2024,2024-06-01
Male,Black,25-29,DuPage,Property,Stateville,896.0,,,,2022,2022-10-01
Male,White,35-44,Rock Island,Person,Vandalia,,,183.0,,2024,2024-09-01
Male,Hispanic,25-29,Winnebago,Person,Graham,,,13.0,,2025,2025-07-01
Male,Black,30-34,Cook,Person,Discharge,67.0,,,,2023,2023-10-01
Male,Black,20-24,Cook,Person,Illinois River,168.0,,527.0,,2022,2022-09-01
Male,Black,30-34,Winnebago,Person,Stateville,,,766.0,,2022,2022-04-01
Male,Black,20-24,St. Clair,Person,Big Muddy River,,,98.0,,2024,2024-11-01
Male,Black,25-29,Cook,Person,Other,,,,,2025,2025-07-01
Female,White,30-34,Cook,Person,Logan,,,,,2025,2025-04-01
Female,Black,30-34,Peoria,Property,Logan,,,,,2025,2025-08-01
Male,White,45-54,LaSalle,Property,Illinois River,,,,,2025,2025-04-01
Male,White,35-44,LaSalle,Drug,Stateville,,,,,2025,2025-02-01
Male,Black,35-44,Cook,Property,Vandalia,,,,,2025,2025-11-01
Male,White,30-34,Cook,Person,Stateville,,,,,2025,2025-09-01
Male,Black,35-44,Cook,Property,Western Illinois,,,,,2024,2024-07-01
Male,Black,35-44,Cook,Public Order,Pinckneyville,,,,,2020,2020-04-01
Male,Hispanic,35-44,Will,Person,Jail,,,,,2020,2020-04-01
Male,White,35-44,Will,Drug,Vandalia,,,,,2020,2020-01-01
Male,White,35-44,DuPage,Drug,Danville,,,,,2024,2024-10-01
Female,Black,55-64,Cook,Drug,Decatur,,,,,2024,2024-06-01
Male,Black,25-29,Cook,Public Order,Stateville,,,,,2024,2024-03-01
Male,Hispanic,25-29,Cook,Public Order,Danville,,,,,2024,2024-01-01
Male,White,25-29,Greene,Person,Taylorville,,,,,2024,2024-04-01
Male,Hispanic,45-54,Kendall,Person,Graham,,,,,2024,2024-05-01
Male,Hispanic,25-29,McHenry,Drug,Shawnee,,,,,2024,2024-02-01
Male,Hispanic,45-54,DuPage,Public Order,Vienna,,,,,2024,2024-07-01
Male,Black,25-29,DuPage,Public Order,Stateville,,,,,2024,2024-05-01
Male,Black,45-54,Cook,Public Order,Illinois River,,,,,2023,2023-10-01
Male,Black,55-64,Kane,Drug,Dixon,,,,,2023,2023-07-01
Male,Black,30-34,Cook,Public Order,Jacksonville,,,,,2023,2023-09-01
Male,Black,30-34,Sangamon,Public Order,Big Muddy River,,,,,2023,2023-10-01
Male,White,45-54,Douglas,Drug,Lincoln,,,,,2023,2023-10-01
Male,Black,18-19,Cook,Public Order,Stateville,,,,,2023,2023-10-01
Male,Black,75<,Macon,Public Order,Taylorville,,,,,2023,2023-05-01
Male,Black,45-54,Cook,Person,Other,,,,,2023,2023-06-01
Male,White,35-44,Christian,Property,Vandalia,,,,,2023,2023-04-01
Male,Black,30-34,Winnebago,Drug,Centralia,,,,,2023,2023-06-01
Male,Black,30-34,McLean,Public Order,Menard,,,,,2023,2023-04-01
Male,Hispanic,45-54,Cook,Person,East Moline,,,,,2023,2023-06-01
Male,Black,30-34,Cook,Person,Crossroads Male ATC,,,,,2022,2022-08-01
Male,Black,25-29,DeKalb,Public Order,Hill,,,,,2023,2023-02-01
Male,Black,30-34,Cook,Person,Lincoln,,,,,2023,2023-05-01
Female,White,30-34,Jefferson,Property,Fox Valley ATC,,,,,2022,2022-10-01
Male,Black,25-29,Cook,Person,Stateville,,,,,2023,2023-05-01
Male,White,25-29,Marion,Person,Graham,,,,,2023,2023-05-01
Male,Other,25-29,Cook,Public Order,Western Illinois,,,,,2022,2022-11-01
Male,White,35-44,St. Clair,Property,Graham,,,,,2022,2022-12-01
Male,Other,35-44,Cook,Person,Stateville,,,,,2023,2023-06-01
Male,Black,45-54,Cook,Drug,Jacksonville,,,,,2022,2022-09-01
Male,White,55-64,Lake,Person,Big Muddy River,,,,,2022,2022-04-01
Male,Black,30-34,Cook,Person,Stateville,,,,,2022,2022-12-01
Male,White,65-74,Fayette,Person,Pinckneyville,,,,,2022,2022-05-01
Male,Black,20-24,Cook,Person,Stateville,,,,,2022,2022-06-01
Male,Black,25-29,Cook,Public Order,Robinson,,,,,2024,2024-12-01
Male,Black,30-34,Cook,Public Order,Danville,,,,,2024,2024-10-01
Male,White,55-64,Clay,Property,Graham,,,,,2024,2024-10-01
Male,Black,20-24,Lee,Person,Lincoln,,,,,2024,2024-09-01
Male,Hispanic,35-44,Cook,Drug,Lincoln,,,,,2024,2024-10-01
Male,White,25-29,McHenry,Public Order,Lincoln,,,,,2024,2024-11-01
Male,Black,45-54,Cook,Person,Illinois River,,,,,2024,2024-01-01
Male,Black,45-54,Cook,Public Order,Lincoln,,,,,2024,2024-04-01
Male,Black,25-29,Tazewell,Person,Dixon,,,,,2024,2024-06-01
Male,Black,35-44,Cook,Person,North Lawndale ATC,,,,,2024,2024-04-01
Male,White,55-64,Franklin,Person,Danville,,,,,2024,2024-04-01
Male,White,30-34,Pike,Property,Crossroads Male ATC,,,,,2024,2024-02-01
Male,Black,20-24,McLean,Public Order,Danville,,,,,2024,2024-04-01
Male,Black,30-34,Cook,Public Order,Joliet Treatment Center,449.0,,121.0,,2023,2023-11-01
Male,Black,35-44,Cook,Person,Stateville,,,215.0,,2023,2023-03-01
Male,Black,25-29,Cook,Person,Shawnee,726.0,,539.0,,2020,2020-03-01
Male,Hispanic,25-29,Cook,Public Order,Pontiac,822.0,,346.0,,2020,2020-01-01
Male,Black,25-29,Cook,Person,Pinckneyville,1401.0,,62.0,,2020,2020-06-01
Male,Black,30-34,Vermilion,Drug,Danville,798.0,,,,2020,2020-06-01
Female,White,30-34,Tazewell,Drug,Logan,817.0,,,,2020,2020-03-01
Male,Black,30-34,Cook,Public Order,Shawnee,2410.0,,764.0,,2019,2019-04-01
Male,Black,30-34,Cook,Public Order,Dixon,1653.0,,,,2019,2019-01-01
Male,White,20-24,LaSalle,Public Order,Lincoln,818.0,,1223.0,,2019,2019-02-01
Male,Black,18-19,Cook,Property,Danville,2244.0,,,,2019,2019-03-01
Male,White,55-64,Cook,Property,Dixon,1674.0,,,,2019,2019-02-01
Male,Black,30-34,Peoria,Person,Lawrence,2624.0,112.0,622.0,,2018,2018-03-01
Male,Black,25-29,Cook,Property,Stateville,450.0,,1359.0,,2018,2018-10-01
Male,Black,35-44,Cook,Person,Dixon,141.0,,,,2018,2018-05-01
Male,White,20-24,Adams,Property,Menard,1317.0,,2023.0,,2018,2018-08-01
Male,Black,20-24,Cook,Public Order,Menard,1400.0,,581.0,,2018,2018-05-01
Male,Black,30-34,Kane,Person,Stateville,,,95.0,,2023,2023-10-01
Male,Black,25-29,Cook,Public Order,Menard,,,120.0,,2023,2023-10-01
Male,Black,35-44,Cook,Public Order,Pinckneyville,,,547.0,,2019,2019-11-01
Male,Black,35-44,Cook,Public Order,Lincoln,1735.0,,,,2019,2019-07-01
Female,Black,45-54,Stephenson,Property,Decatur,1146.0,,,,2020,2020-03-01
Female,White,30-34,Clinton,Drug,Logan,,,150.0,,2019,2019-10-01
Male,White,35-44,Fayette,Public Order,Shawnee,,,266.0,,2019,2019-03-01
Male,Black,25-29,Cook,Public Order,Stateville,,,425.0,,2019,2019-08-01
Male,White,35-44,Fayette,Public Order,Graham,,,155.0,,2018,2018-06-01
