month,exit_reason,discrsn,sex,race,age_group,county,crime_class,relinst,n
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,20-24,McLean,Property,Dixon,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,20-24,Rock Island,Person,Lawrence,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,20-24,Union,Drug,Menard,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,20-24,White,Property,Lincoln,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Clinton,Person,Menard,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Cumberland,Person,Illinois River,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Grundy,Property,Robinson,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Henry,Person,Vienna,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Kankakee,Person,Robinson,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Macoupin,Property,Pinckneyville,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Perry,Public Order,Pinckneyville,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Randolph,Drug,Vandalia,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Saline,Public Order,Pinckneyville,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Wayne,Property,Robinson,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Wayne,Public Order,Lawrence,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Whiteside,Drug,Pinckneyville,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Whiteside,Person,Lincoln,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Christian,Person,Jacksonville,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Coles,Public Order,Big Muddy River,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Cook,Person,Stateville,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Cook,Public Order,East Moline,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Livingston,Public Order,Vandalia,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Madison,Drug,Menard,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Madison,Property,Centralia,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Madison,Public Order,Vandalia,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Marion,Public Order,Big Muddy River,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Marion,Public Order,Menard,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Pope,Property,Menard,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Sangamon,Property,Taylorville,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Vermilion,Drug,Stateville,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Will,Property,Hill,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Winnebago,Person,Danville,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Coles,Person,Big Muddy River,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Cook,Public Order,Stateville,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,DuPage,Property,Stateville,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Ford,Person,Stateville,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Franklin,Drug,Menard,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Lake,Property,Dixon,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Madison,Person,Dixon,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Madison,Property,Vandalia,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Madison,Public Order,Menard,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Mason,Property,Graham,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Peoria,Property,Stateville,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Pulaski,Person,Vienna,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Putnam,Person,East Moline,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Rock Island,Drug,Stateville,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Coles,Property,Centralia,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Cook,Person,Illinois River,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Cook,Person,Pinckneyville,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Cook,Person,Robinson,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Cook,Person,Stateville,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Cook,Property,Stateville,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Cook,Public Order,Taylorville,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Knox,Person,Jacksonville,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Lake,Public Order,Dixon,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Madison,Property,Dixon,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Madison,Property,Graham,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Marion,Drug,Pinckneyville,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,McHenry,Person,Shawnee,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Montgomery,Person,Hill,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Morgan,Drug,Vienna,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Pike,Person,Dixon,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Pope,Person,Menard,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Sangamon,Drug,Danville,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Sangamon,Public Order,Taylorville,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Tazewell,Person,Robinson,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Tazewell,Property,Lawrence,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Vermilion,Drug,Shawnee,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Winnebago,Person,Taylorville,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,55-64,Adams,Property,Illinois River,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,55-64,Champaign,Public Order,Dixon,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,55-64,Cook,Person,Illinois River,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,55-64,Cook,Person,Lawrence,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,55-64,DuPage,Person,Dixon,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,55-64,Peoria,Person,Other,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,55-64,Saline,Public Order,Menard,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,55-64,Vermilion,Public Order,Jacksonville,1
2019-07-01,Expiration of Sentence,Expiration of Sentence,Male,White,75<,Cook,Public Order,Taylorville,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Female,Bi-Racial,25-29,Wayne,Drug,Vienna,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Female,Hispanic,30-34,Peoria,Drug,Vienna,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Female,White,20-24,Warren,Drug,Vienna,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Cook,Drug,Stateville,2
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Cook,Property,Southwestern Illinois,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Cook,Property,Vandalia,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Cook,Public Order,Big Muddy River,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Cook,Public Order,Stateville,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,Black,20-24,Madison,Property,Pinckneyville,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,Black,25-29,Cook,Drug,Vandalia,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,Black,25-29,Cook,Person,Illinois River,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,Black,25-29,Cook,Public Order,Pinckneyville,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,Black,25-29,Macon,Person,Graham,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,Black,25-29,Vermilion,Drug,Peoria ATC,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,Black,25-29,Will,Drug,Hill,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,Black,25-29,Williamson,Drug,Southwestern Illinois,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,Black,30-34,Cook,Drug,Shawnee,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,Black,30-34,Cook,Property,Stateville,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,Black,30-34,Cook,Public Order,Stateville,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,Black,30-34,McLean,Drug,Illinois River,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,Black,30-34,Sangamon,Drug,Big Muddy River,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,Black,30-34,Sangamon,Public Order,Danville,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,Black,30-34,Will,Person,Jacksonville,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,Black,30-34,Winnebago,Property,Illinois River,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,Hispanic,20-24,Peoria,Drug,Vienna,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,Hispanic,25-29,DuPage,Public Order,Vandalia,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,Hispanic,25-29,Lake,Drug,Vienna,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,White,20-24,Henry,Property,Vienna,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,White,20-24,Mason,Property,Vienna,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,White,20-24,Shelby,Property,Lincoln,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,White,25-29,Adams,Person,East Moline,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,White,25-29,Cook,Public Order,Shawnee,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,White,25-29,Henry,Drug,Pinckneyville,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,White,25-29,Madison,Person,Pinckneyville,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,White,25-29,Madison,Property,Southwestern Illinois,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,White,25-29,Tazewell,Property,Vienna,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,White,25-29,Will,Drug,Pinckneyville,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,White,30-34,Edgar,Property,Danville,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,White,30-34,Mercer,Property,Pinckneyville,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,White,35-44,Randolph,Drug,Pinckneyville,1
2019-07-01,MSR: IIP Graduate,Not Discharged,Male,White,35-44,Tazewell,Property,Pinckneyville,1
2019-07-01,MSR: IIP MSR Violator,Not Discharged,Male,Black,30-34,Cook,Drug,Sheridan,1
2019-07-01,MSR: IIP MSR Violator,Not Discharged,Male,White,25-29,Cook,Property,Stateville,1
2019-07-01,MSR: Indeterminate,Not Discharged,Male,Black,65-74,Cook,Person,Lawrence,1
2019-07-01,MSR: Indeterminate,Not Discharged,Male,Black,65-74,Cook,Person,Pinckneyville,1
2019-07-01,MSR: Indeterminate,Not Discharged,Male,White,75<,Winnebago,Person,Dixon,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Female,Black,45-54,Cook,Drug,Decatur,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,18-19,Cook,Public Order,Stateville,2
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,20-24,Cook,Drug,Big Muddy River,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,20-24,Cook,Drug,Lawrence,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,20-24,Cook,Drug,Stateville,3
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,20-24,Cook,Person,Pinckneyville,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,20-24,Cook,Person,Shawnee,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,20-24,Cook,Person,Sheridan,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,20-24,Cook,Person,Stateville,2
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,20-24,Cook,Property,Stateville,2
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,20-24,Cook,Public Order,Illinois River,2
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,20-24,Cook,Public Order,Stateville,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,20-24,DuPage,Property,Lawndale ATC,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,20-24,DuPage,Property,Sheridan,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,20-24,Madison,Person,Big Muddy River,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,20-24,Madison,Person,Graham,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,20-24,Will,Public Order,Vienna,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,20-24,Winnebago,Person,Lawrence,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,Cook,Drug,Stateville,2
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,Cook,Person,Big Muddy River,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,Cook,Person,Stateville,2
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,Cook,Property,Dixon,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,Cook,Public Order,Pinckneyville,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,Cook,Public Order,Sheridan,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,Cook,Public Order,Stateville,4
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,Cook,Public Order,Vienna,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,Lake,Public Order,Stateville,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,Rock Island,Drug,Stateville,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,Sangamon,Property,Western Illinois,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,St. Clair,Property,Graham,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,Winnebago,Drug,Lincoln,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,Winnebago,Person,Centralia,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,30-34,Cook,Drug,Stateville,6
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,30-34,Cook,Person,Dixon,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,30-34,Cook,Person,Stateville,2
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,30-34,Cook,Person,Vienna,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,30-34,Cook,Property,Stateville,2
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,30-34,Cook,Public Order,Stateville,6
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,30-34,Cook,Public Order,Vandalia,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,30-34,Lake,Person,Stateville,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,30-34,St. Clair,Person,Shawnee,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,30-34,Will,Public Order,Menard,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,30-34,Winnebago,Public Order,Stateville,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,35-44,Cook,Drug,Dixon,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,35-44,Cook,Drug,Stateville,2
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,35-44,Cook,Drug,Vandalia,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,35-44,Cook,Person,Stateville,3
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,35-44,Cook,Property,Shawnee,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,35-44,Cook,Property,Stateville,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,35-44,Cook,Public Order,Jacksonville,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,35-44,Cook,Public Order,Stateville,8
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,35-44,Morgan,Person,Lincoln,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,45-54,Cook,Drug,Vandalia,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,45-54,Cook,Person,Stateville,2
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,45-54,Cook,Property,Stateville,4
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,45-54,Cook,Property,Vandalia,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,45-54,Cook,Public Order,Stateville,2
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,45-54,Cook,Public Order,Vandalia,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,45-54,Will,Drug,Stateville,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,55-64,Cook,Drug,Stateville,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,55-64,Cook,Property,Stateville,2
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,55-64,Macon,Person,Graham,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,55-64,St. Clair,Property,Menard,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,55-64,Will,Property,Pinckneyville,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,55-64,Winnebago,Person,Stateville,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,65-74,Cook,Person,Big Muddy River,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Black,65-74,Cook,Property,Stateville,1
2019-07-01,MSR: Johnson Decision,Not Discharged,Male,Hispanic,18-19,Cook,Public Order,Stateville,1
